"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"NUDC",8.11772592325743e-09,0.265063197401306,0.8,0.586,0.000170066358092243,"9","NUDC"
"CHTOP",8.16665308965972e-09,0.263116627352492,0.626,0.414,0.000171091382228371,"9","CHTOP"
"PWWP3A2",8.27187047415233e-09,0.252239301376148,0.653,0.421,0.000173295686433491,"9","PWWP3A"
"CCND31",8.34730622934358e-09,0.290975110951004,0.942,0.835,0.000174876065504748,"9","CCND3"
"MSI11",8.49306829129057e-09,0.320841971377079,0.658,0.462,0.000177929780702538,"9","MSI1"
"STK25",8.53724781445836e-09,0.298489718205112,0.7,0.502,0.000178855341712903,"9","STK25"
"MEX3C1",9.54010666007757e-09,0.257140739293768,0.574,0.359,0.000199865234528625,"9","MEX3C"
"TATDN2",1.012400097517e-08,0.271116597597106,0.5,0.3,0.000212097820429811,"9","TATDN2"
"NDUFA8",1.01721528938608e-08,0.275991336276771,0.621,0.413,0.000213106603126384,"9","NDUFA8"
"NOTCH22",1.04338480809165e-08,0.316505812145011,0.737,0.569,0.0002185891172952,"9","NOTCH2"
"ZMYM3",1.06541500944169e-08,0.264760686720184,0.516,0.32,0.000223204444478034,"9","ZMYM3"
"CS",1.07157719085607e-08,0.263942499364107,0.674,0.451,0.000224495421484347,"9","CS"
"RAB10",1.16215533819302e-08,0.288238241059602,0.853,0.716,0.000243471543351438,"9","RAB10"
"PLSCR11",1.16855329333531e-08,0.274779402878712,0.568,0.359,0.000244811914953747,"9","PLSCR1"
"TMX2",1.26267809044699e-08,0.302746162680992,0.837,0.695,0.000264531059948644,"9","TMX2"
"CRK",1.27221468759201e-08,0.277372727592371,0.711,0.498,0.000266528977050526,"9","CRK"
"DCHS11",1.32790016918558e-08,0.262657214222192,0.647,0.433,0.000278195085444379,"9","DCHS1"
"KLHDC3",1.34107707229714e-08,0.26268023674756,0.742,0.519,0.00028095564664625,"9","KLHDC3"
"ZKSCAN1",1.35420754758132e-08,0.251767448926264,0.6,0.383,0.000283706481218287,"9","ZKSCAN1"
"SNHG71",1.50448011627107e-08,0.288010578909707,0.716,0.509,0.000315188584358788,"9","SNHG7"
"CDS2",1.56847848422868e-08,0.260558157401169,0.747,0.517,0.000328596242445907,"9","CDS2"
"VOPP11",1.66880245046862e-08,0.250512304462091,0.695,0.46,0.000349614113373176,"9","VOPP1"
"PTK2",1.76455810567396e-08,0.291045855967489,0.674,0.479,0.000369674923138694,"9","PTK2"
"PDLIM5",2.04475731658521e-08,0.292842390182906,0.853,0.729,0.000428376657824601,"9","PDLIM5"
"PARVA",2.12600721399272e-08,0.275734566901693,0.7,0.511,0.000445398511331475,"9","PARVA"
"STT3B1",2.16137259598326e-08,0.272582760650531,0.716,0.519,0.000452807558858493,"9","STT3B"
"GRAMD4",2.2292242424675e-08,0.270646085279799,0.511,0.315,0.000467022478796942,"9","GRAMD4"
"EIF4EBP3",2.26414502870502e-08,0.254533177683461,0.637,0.429,0.000474338383513703,"9","EIF4EBP3"
"SS181",2.35830751520979e-08,0.271360250655638,0.563,0.362,0.000494065424436451,"9","SS18"
"LAP3",2.48726400613016e-08,0.299305792690142,0.858,0.737,0.000521081809284268,"9","LAP3"
"SORBS11",2.63773237549399e-08,0.30537854987573,0.874,0.733,0.000552604932665991,"9","SORBS1"
"NDUFA10",2.7764293803952e-08,0.281957557139652,0.747,0.567,0.000581661955192794,"9","NDUFA10"
"PIGS",3.39532464605529e-08,0.266901232325616,0.616,0.413,0.000711320513348584,"9","PIGS"
"DNALI1",3.55450682801753e-08,0.25107256317578,0.511,0.315,0.000744669180469673,"9","DNALI1"
"PHF10",4.21486740726702e-08,0.263429214280946,0.595,0.387,0.000883014721822441,"9","PHF10"
"ATPAF1",4.43958539563682e-08,0.27353259885718,0.679,0.478,0.000930093140385914,"9","ATPAF1"
"PCMT1",4.75199681172274e-08,0.262000507523643,0.689,0.471,0.000995543332055914,"9","PCMT1"
"UQCRC2",4.77073428785571e-08,0.277681181798195,0.842,0.679,0.000999468833305771,"9","UQCRC2"
"MFF",4.7830753136565e-08,0.258313366064592,0.705,0.491,0.00100205427821104,"9","MFF"
"ATXN10",5.21564731488226e-08,0.268817975414638,0.8,0.634,0.00109267811246783,"9","ATXN10"
"FNTA",5.96441875883562e-08,0.267756606554244,0.732,0.535,0.00124954572997606,"9","FNTA"
"C12orf49",6.10529758412829e-08,0.270525939121731,0.679,0.48,0.00127905984387488,"9","C12orf49"
"ERBB21",6.59409819878466e-08,0.280022693205028,0.763,0.563,0.00138146357264539,"9","ERBB2"
"CSNK1E",6.99366629472598e-08,0.281692489178766,0.837,0.682,0.00146517308874509,"9","CSNK1E"
"IFI301",7.01802090792055e-08,0.355180742254851,0.753,0.589,0.00147027538020936,"9","IFI30"
"DANCR",7.38268142358462e-08,0.251022663623834,0.663,0.457,0.00154667175824098,"9","DANCR"
"SAR1B",7.45099553427043e-08,0.275738948450474,0.721,0.531,0.00156098356442966,"9","SAR1B"
"CTSL",7.45112834575958e-08,0.253217993709256,0.853,0.708,0.00156101138843663,"9","CTSL"
"SLC25A361",7.60195305929806e-08,0.278281882158159,0.674,0.466,0.00159260916592294,"9","SLC25A36"
"POP51",7.65708150853773e-08,0.264523651047965,0.589,0.391,0.00160415857603865,"9","POP5"
"GRB2",8.06295331310661e-08,0.257857643197074,0.784,0.613,0.00168918871909584,"9","GRB2"
"TMEM50A1",9.21479504113292e-08,0.291103291155223,0.853,0.734,0.00193049956111735,"9","TMEM50A"
"AP1B13",1.03017850007041e-07,0.270025437801572,0.784,0.608,0.00215822395764751,"9","AP1B1"
"CD164",1.04352711415622e-07,0.260576374282695,0.9,0.77,0.00218618930415727,"9","CD164"
"PTPMT11",1.23555202733369e-07,0.262703821178887,0.726,0.508,0.00258848149726408,"9","PTPMT1"
"SDHD",1.32131185923605e-07,0.255772028922853,0.679,0.482,0.00276814834509953,"9","SDHD"
"SSB",1.63601230314681e-07,0.255423754758726,0.7,0.516,0.00342744577509257,"9","SSB"
"DENND5A",1.76668130208931e-07,0.269317855628033,0.847,0.697,0.00370119732787711,"9","DENND5A"
"NDUFB6",1.80077828023555e-07,0.280971066620503,0.737,0.568,0.00377263049709349,"9","NDUFB6"
"NUFIP2",1.98865523834455e-07,0.253787843311698,0.842,0.662,0.00416623272433183,"9","NUFIP2"
"ATG9A1",2.42933569435546e-07,0.252848732088334,0.637,0.441,0.00508945827967469,"9","ATG9A"
"YAP1",2.50983072554667e-07,0.250763535640939,0.679,0.471,0.00525809537002027,"9","YAP1"
"AASDHPPT",2.97368956694181e-07,0.271677611195138,0.574,0.39,0.00622987964274309,"9","AASDHPPT"
"PCNX2",3.04886417606352e-07,0.253455131647205,0.763,0.566,0.00638737044885307,"9","PCNX2"
"NDUFAB1",3.06541872081702e-07,0.268910882351198,0.784,0.617,0.00642205222011165,"9","NDUFAB1"
"DGCR2",3.15299581652189e-07,0.283386374011016,0.711,0.541,0.00660552623561337,"9","DGCR2"
"EIF3K",3.18347852825042e-07,0.252556605197274,0.895,0.774,0.00666938751668463,"9","EIF3K"
"ADGRL31",4.16166972591347e-07,0.251977414585829,0.5,0.326,0.00871869807578872,"9","ADGRL3"
"DDAH2",4.29507576466206e-07,0.257209227228973,0.837,0.677,0.00899818372696702,"9","DDAH2"
"SUGP21",4.94301635322848e-07,0.282103937942985,0.763,0.617,0.0103556192600137,"9","SUGP2"
"BCLAF1",5.42011458813607e-07,0.257716296282706,0.684,0.515,0.0113551400621451,"9","BCLAF1"
"SPAG9",5.43353542696086e-07,0.252131829795327,0.863,0.761,0.011383256719483,"9","SPAG9"
"ADI11",6.56224664293032e-07,0.278240437621952,0.795,0.635,0.013747906716939,"9","ADI1"
"COQ41",7.47907107515634e-07,0.252657369065489,0.589,0.419,0.0156686539024525,"9","COQ4"
"NBR1",8.36704568897949e-07,0.253942446308447,0.716,0.535,0.017528960718412,"9","NBR1"
"CZIB",9.77471075719085e-07,0.267775328105696,0.668,0.488,0.0204780190363148,"9","CZIB"
"FCER1G2",1.19791408447469e-06,0.265018102500536,0.763,0.584,0.0250963000697447,"9","FCER1G"
"SGCE1",1.81306170583408e-06,0.251646908486717,0.784,0.673,0.037983642737224,"9","SGCE"
"CLCN31",2.34722707734068e-06,0.260456728952793,0.837,0.712,0.0491744072702872,"9","CLCN3"
"CCDC50",2.57670789338034e-06,0.262114459977467,0.779,0.628,0.0539820303663181,"9","CCDC50"
"PDXK",3.72732300537889e-06,0.251770933936804,0.784,0.657,0.0780874169626877,"9","PDXK"
"CYFIP1",4.1587068072593e-06,0.250581319658266,0.837,0.723,0.0871249076120824,"9","CYFIP1"
"RNASE12",6.06256571422834e-06,0.369906522269534,0.763,0.656,0.127010751713084,"9","RNASE1"
"FABP52",5.27232781114433e-60,1.16093117685528,0.994,0.73,1.10455267643474e-55,"10","FABP5"
"SLN3",3.55906545271218e-53,1.16630747424354,1,0.782,7.45624212343201e-49,"10","SLN"
"AC092958.12",7.30703528763435e-42,0.893499944774907,0.94,0.653,1.5308238927594e-37,"10","AC092958.1"
"CALB11",1.04426670292354e-38,0.766333786746335,0.922,0.483,2.18773874262482e-34,"10","CALB1"
"PEG101",1.63535049149492e-33,0.781339608894084,0.922,0.707,3.42605927968186e-29,"10","PEG10"
"HS6ST12",1.02491545010874e-26,0.677721233255087,0.934,0.742,2.14719786797782e-22,"10","HS6ST1"
"ZNF4362",8.14431430283137e-24,0.582020395981252,0.946,0.823,1.70623384644317e-19,"10","ZNF436"
"CORO2B1",1.12959686197871e-23,0.598884192525693,0.922,0.735,2.36650542584539e-19,"10","CORO2B"
"SV2B2",2.02115146699335e-23,0.555641181105531,0.844,0.482,4.23431232335107e-19,"10","SV2B"
"CAVIN31",7.62641055344081e-23,0.535152902676651,0.784,0.405,1.59773301094585e-18,"10","CAVIN3"
"POU3F42",2.37137491483086e-22,0.430069491170872,0.563,0.224,4.96803044657066e-18,"10","POU3F4"
"LPL3",5.15238958133431e-22,0.593675349278832,0.952,0.808,1.07942561728954e-17,"10","LPL"
"NNMT2",1.27998518812553e-21,0.490032344784868,0.982,0.768,2.68156896912299e-17,"10","NNMT"
"OCIAD22",2.64513529599927e-21,0.561809683204736,0.814,0.47,5.54155844511848e-17,"10","OCIAD2"
"NPNT2",3.3732108096083e-20,0.528190935256934,0.976,0.795,7.06687664612939e-16,"10","NPNT"
"RCAN11",4.31980824464734e-20,0.598294182352384,0.731,0.415,9.04999827253617e-16,"10","RCAN1"
"BAALC-AS22",1.2650620943657e-19,0.494470634567889,0.587,0.279,2.65030508769613e-15,"10","BAALC-AS2"
"ZMYND82",1.89408292472241e-19,0.51817769776958,0.874,0.595,3.96810372729345e-15,"10","ZMYND8"
"ELMOD13",3.34090305014883e-19,0.548477350186633,0.91,0.693,6.99919189006179e-15,"10","ELMOD1"
"MYBPC1",3.68107624541802e-19,0.377408380968227,0.503,0.206,7.71185473415074e-15,"10","MYBPC1"
"ACP61",7.47224672223898e-19,0.529206556635622,0.707,0.391,1.56543568830907e-14,"10","ACP6"
"LONRF21",1.43609260518163e-18,0.493940593008281,0.928,0.742,3.00861400785551e-14,"10","LONRF2"
"SDK1",1.59814922064773e-18,0.448167277338262,0.539,0.249,3.348122617257e-14,"10","SDK1"
"CARD162",2.99835967083267e-18,0.487058966980692,0.635,0.328,6.28156351039445e-14,"10","CARD16"
"RFFL1",3.19146442383909e-18,0.503869966883241,0.659,0.36,6.6861179679429e-14,"10","RFFL"
"EEF2K2",4.60753986850015e-18,0.454008524393638,0.707,0.393,9.65279602450781e-14,"10","EEF2K"
"AL591686.1",6.87970708578677e-18,0.498276465291717,0.539,0.262,1.44129863447233e-13,"10","AL591686.1"
"CA112",2.61227311921138e-17,0.458631775577225,0.946,0.725,5.47271218474784e-13,"10","CA11"
"ACSS32",1.56730538986386e-16,0.469606479204374,0.886,0.665,3.28350479176479e-12,"10","ACSS3"
"CROT2",5.42765701796527e-16,0.466872151731106,0.778,0.471,1.13709414526372e-11,"10","CROT"
"HMGN33",8.55769232849288e-16,0.45782946930135,0.904,0.766,1.79283654281926e-11,"10","HMGN3"
"TMEM1582",1.25438536153804e-15,0.397461986598071,0.976,0.86,2.62793733242219e-11,"10","TMEM158"
"SLC10A42",2.84841038356438e-15,0.412327608539374,0.988,0.851,5.96741975356737e-11,"10","SLC10A4"
"COL23A12",7.83016281740468e-15,0.425926743336691,0.91,0.753,1.64041911024628e-10,"10","COL23A1"
"UNC5D2",1.21871233442561e-14,0.446696964802029,0.814,0.553,2.55320234062165e-10,"10","UNC5D"
"PFN21",1.32637987832028e-14,0.447888130556161,0.94,0.815,2.77876584508098e-10,"10","PFN2"
"CHRNA92",2.40789872474639e-14,0.400662727001178,0.76,0.474,5.04454782834369e-10,"10","CHRNA9"
"OXTR2",3.11451752297693e-14,0.422572096800354,0.856,0.62,6.52491421063666e-10,"10","OXTR"
"BAMBI1",5.11366726697589e-14,0.480955685293538,0.641,0.403,1.07131329243145e-09,"10","BAMBI"
"SLC37A41",7.19773045229912e-14,0.372306155592098,0.659,0.362,1.50792452975667e-09,"10","SLC37A4"
"IFITM12",8.35319061040301e-14,0.430332872140173,0.653,0.374,1.74999343287943e-09,"10","IFITM1"
"GATB3",9.06415513861438e-14,0.385306380184122,0.635,0.358,1.89894050153971e-09,"10","GATB"
"DBX22",9.63293346530002e-14,0.346155371629963,0.611,0.327,2.01809956098035e-09,"10","DBX2"
"TXNDC171",1.43724792836636e-13,0.434323230593024,0.874,0.703,3.01103440992753e-09,"10","TXNDC17"
"ITGB1BP11",2.55216318221863e-13,0.435881587447526,0.79,0.596,5.34678186674803e-09,"10","ITGB1BP1"
"MTMR112",2.87078507502861e-13,0.376758393461089,0.689,0.409,6.01429473218494e-09,"10","MTMR11"
"CNR12",5.61732081339874e-13,0.400374152760345,0.952,0.808,1.17682871040704e-08,"10","CNR1"
"NDUFA71",7.27869294004186e-13,0.411067760303915,0.886,0.73,1.52488617093877e-08,"10","NDUFA7"
"IMMP1L1",9.59531873352214e-13,0.384812790994458,0.569,0.311,2.01021927467289e-08,"10","IMMP1L"
"SLAIN12",1.13485154667307e-12,0.40110854259547,0.778,0.508,2.37751399028007e-08,"10","SLAIN1"
"SF3B61",1.16614783011055e-12,0.408711281941109,0.91,0.79,2.4430797040816e-08,"10","SF3B6"
"CASP31",1.45764073495125e-12,0.478862338072736,0.707,0.495,3.05375733972287e-08,"10","CASP3"
"NKAIN4",2.1650891775742e-12,0.368345191745913,0.545,0.297,4.53586182701794e-08,"10","NKAIN4"
"YWHAQ",7.61752547958921e-12,0.362684516923435,0.952,0.848,1.59587158797394e-07,"10","YWHAQ"
"MEIS1",8.85126415067397e-12,0.320736391895422,0.509,0.269,1.8543398395662e-07,"10","MEIS1"
"PPFIA22",1.21138693318823e-11,0.423187413019423,0.772,0.524,2.53785562502934e-07,"10","PPFIA2"
"LRATD21",1.39405268549332e-11,0.370078158970369,0.533,0.299,2.9205403761085e-07,"10","LRATD2"
"NLGN33",1.63759592837843e-11,0.347802961922787,0.844,0.595,3.4307634699528e-07,"10","NLGN3"
"C1orf2261",2.3557440220223e-11,0.305284728960283,0.575,0.318,4.93528372613672e-07,"10","C1orf226"
"CYSTM11",2.40717689119597e-11,0.328974077314985,0.964,0.859,5.04303558705556e-07,"10","CYSTM1"
"MRPL572",2.8798228042821e-11,0.399528767255484,0.862,0.724,6.033228774971e-07,"10","MRPL57"
"SMIM10L11",3.4258393868426e-11,0.299024034953053,0.593,0.344,7.17713351543524e-07,"10","SMIM10L1"
"ACYP22",4.27862326498124e-11,0.334643104268724,0.683,0.423,8.96371574013569e-07,"10","ACYP2"
"ACOX1",4.64486642263045e-11,0.37231202934436,0.784,0.597,9.73099515541079e-07,"10","ACOX1"
"FAM181B3",4.77696100688772e-11,0.365152085919512,0.874,0.695,1.00077333094298e-06,"10","FAM181B"
"ELOVL23",6.69988938673298e-11,0.352990642330289,0.946,0.785,1.40362682652056e-06,"10","ELOVL2"
"UBE2E3",8.42346712033087e-11,0.349072132843298,0.814,0.601,1.76471636170932e-06,"10","UBE2E3"
"SFXN51",8.47196652506754e-11,0.331956684257579,0.898,0.723,1.77487698700165e-06,"10","SFXN5"
"PTTG11",1.46768223197001e-10,0.299595795395411,0.515,0.282,3.07479427597717e-06,"10","PTTG1"
"ECI22",1.56599301275746e-10,0.376260027426768,0.886,0.749,3.28075536172688e-06,"10","ECI2"
"CAPN52",1.63298295292449e-10,0.392714912277365,0.838,0.632,3.4210992863768e-06,"10","CAPN5"
"PLA2G52",1.65674020657688e-10,0.344248103553155,0.904,0.747,3.47087073277857e-06,"10","PLA2G5"
"SULT1A1",2.30784097721282e-10,0.322428265207893,0.587,0.35,4.83492684726087e-06,"10","SULT1A1"
"PSRC11",3.01950059827193e-10,0.34351107614157,0.85,0.599,6.32585375337969e-06,"10","PSRC1"
"CFI2",6.68122789725151e-10,0.331769796761764,0.856,0.727,1.39971724447419e-05,"10","CFI"
"COA61",7.13494669270470e-10,0.381019021781024,0.76,0.563,1.49477133212163e-05,"10","COA6"
"FMC11",7.23463341602318e-10,0.315036795412407,0.677,0.432,1.51565570065686e-05,"10","FMC1"
"HERPUD21",8.13481631846832e-10,0.322008010385602,0.563,0.342,1.70424401871911e-05,"10","HERPUD2"
"NELFCD1",9.00127887948057e-10,0.336177752352078,0.695,0.487,1.88576792525118e-05,"10","NELFCD"
"SERPINF14",9.73094904672239e-10,0.350390801956462,0.826,0.592,2.03863382528834e-05,"10","SERPINF1"
"IQCK3",1.6248230339743e-09,0.482300627163899,0.611,0.409,3.40400425617617e-05,"10","IQCK"
"ROM12",1.65001022713466e-09,0.331643499272105,0.665,0.436,3.45677142584712e-05,"10","ROM1"
"TRIM241",2.29196953034976e-09,0.296421117245059,0.605,0.375,4.80167616608275e-05,"10","TRIM24"
"LZTS12",2.38047876060403e-09,0.359064529321244,0.844,0.685,4.98710300346544e-05,"10","LZTS1"
"RYR32",2.67126119773093e-09,0.278311350873211,0.659,0.404,5.5962922092463e-05,"10","RYR3"
"GRIA41",2.85104432881843e-09,0.297187769994528,0.611,0.375,5.9729378688746e-05,"10","GRIA4"
"FH1",3.20332775044487e-09,0.311378435803373,0.629,0.399,6.71097163718199e-05,"10","FH"
"HIF3A2",3.25874301168952e-09,0.299567699265347,0.653,0.397,6.82706660948955e-05,"10","HIF3A"
"WASHC3",3.44871682718335e-09,0.309498611870977,0.617,0.386,7.22506175294911e-05,"10","WASHC3"
"NDUFB11",3.93877301427534e-09,0.308763246895115,0.958,0.855,8.25172946490683e-05,"10","NDUFB11"
"SVIP1",4.14341422067656e-09,0.289949701481016,0.683,0.441,8.68045279231739e-05,"10","SVIP"
"MTLN1",4.2500662760435e-09,0.328699199722291,0.772,0.562,8.90388884831114e-05,"10","MTLN"
"ASAP21",4.30550481795845e-09,0.359647682112698,0.76,0.587,9.02003259362296e-05,"10","ASAP2"
"LRRC75A",4.56431025060441e-09,0.373973971227019,0.551,0.338,9.56222997501624e-05,"10","LRRC75A"
"PTPRJ2",4.60189180595993e-09,0.356887019898026,0.778,0.639,9.64096333348606e-05,"10","PTPRJ"
"DIRAS31",5.4048270468213e-09,0.283018925231653,0.635,0.384,0.000113231126630906,"10","DIRAS3"
"ROCK2",6.33073147157897e-09,0.300050835206253,0.701,0.477,0.000132628824329579,"10","ROCK2"
"CAMK12",8.33903446668021e-09,0.379898312632204,0.737,0.567,0.00017470277207695,"10","CAMK1"
"PPA2",1.00135631003576e-08,0.302488316913598,0.617,0.401,0.000209784146952491,"10","PPA2"
"SEMA6A2",1.18887942182821e-08,0.317729647413805,0.76,0.541,0.000249070238873009,"10","SEMA6A"
"HAP12",1.47365097163604e-08,0.297753693160592,0.766,0.559,0.000308729878557751,"10","HAP1"
"SHISA41",1.57847617145606e-08,0.304983130748484,0.82,0.632,0.000330690757920044,"10","SHISA4"
"MMP191",1.69928200085105e-08,0.330201569198113,0.754,0.556,0.000355999579178294,"10","MMP19"
"QDPR1",1.78036833370879e-08,0.317581091542135,0.707,0.494,0.000372987165911992,"10","QDPR"
"KIF21A1",1.82885253275916e-08,0.312835467438658,0.743,0.541,0.000383144605613044,"10","KIF21A"
"LAGE31",1.85581533992508e-08,0.296785977781864,0.671,0.456,0.000388793313714305,"10","LAGE3"
"NME42",1.88669939880529e-08,0.308643246980276,0.874,0.749,0.000395263524049708,"10","NME4"
"ALDH7A12",1.9215919888109e-08,0.319600226820666,0.784,0.602,0.000402573521655884,"10","ALDH7A1"
"LPCAT11",2.20526423753577e-08,0.328853890371583,0.778,0.591,0.000462002857763744,"10","LPCAT1"
"TAF101",2.21797515089867e-08,0.305830827488831,0.886,0.76,0.00046466579411327,"10","TAF10"
"KLHL41",2.53421403313115e-08,0.32468185527333,0.754,0.572,0.000530917839940977,"10","KLHL4"
"IAH11",2.56218889316225e-08,0.31752232640883,0.593,0.393,0.000536778573117492,"10","IAH1"
"AKIRIN21",2.64286628916789e-08,0.334565871904814,0.695,0.503,0.000553680487580673,"10","AKIRIN2"
"NHP21",2.65247743592305e-08,0.305343849600441,0.856,0.729,0.000555694022825879,"10","NHP2"
"PDCD51",3.65570433586875e-08,0.315875931105473,0.802,0.656,0.000765870058364503,"10","PDCD5"
"ADAMTS91",3.84717870336722e-08,0.315036795412407,0.611,0.412,0.000805983938355432,"10","ADAMTS9"
"NDRG44",4.04483300329042e-08,0.299601049742603,0.928,0.805,0.000847392514189342,"10","NDRG4"
"DHCR71",4.43356367956028e-08,0.261089304435544,0.802,0.595,0.000928831590867878,"10","DHCR7"
"GUSB2",5.51458470014134e-08,0.306572877510876,0.784,0.635,0.00115530549467961,"10","GUSB"
"ARAP32",5.88389841978332e-08,0.328614632536881,0.695,0.486,0.00123267671894461,"10","ARAP3"
"TMEM14B",6.35302376685474e-08,0.309271238756393,0.653,0.47,0.00133095847915607,"10","TMEM14B"
"PDZD21",7.16464810922574e-08,0.335264046702407,0.563,0.383,0.00150099377888279,"10","PDZD2"
"CHPT12",7.97482966390864e-08,0.281310301764116,0.772,0.568,0.00167072681458886,"10","CHPT1"
"CCDC1061",8.87930035173803e-08,0.293210432959228,0.617,0.412,0.00186021342368912,"10","CCDC106"
"PARP4",9.29486938541236e-08,0.293412858361516,0.617,0.405,0.00194727513624389,"10","PARP4"
"CYB5B",1.33933262371145e-07,0.269359221017762,0.617,0.404,0.00280590184667549,"10","CYB5B"
"MGAT4B1",1.46354129935111e-07,0.271758773052698,0.856,0.733,0.00306611902214057,"10","MGAT4B"
"TMEM106C1",1.50751083376627e-07,0.26995851656271,0.599,0.397,0.00315823519674034,"10","TMEM106C"
"DPM31",1.66118064564034e-07,0.266919081087272,0.677,0.478,0.00348017345261652,"10","DPM3"
"PTPN132",1.7152625634151e-07,0.317291389786019,0.731,0.565,0.00359347507035463,"10","PTPN13"
"JPT1",1.85391215115384e-07,0.291117245217702,0.629,0.433,0.00388394595666729,"10","JPT1"
"ATP5PD",2.18273175023332e-07,0.294753626480321,0.868,0.766,0.0045728230167388,"10","ATP5PD"
"ADGRV12",2.40113469080096e-07,0.271934767619976,0.509,0.317,0.00503037717722801,"10","ADGRV1"
"C11orf49",2.42660371619961e-07,0.305803076801182,0.599,0.41,0.00508373478543818,"10","C11orf49"
"CHST101",2.61277883038321e-07,0.279340185687168,0.671,0.462,0.00547377164965282,"10","CHST10"
"PLAAT4",2.62245503145032e-07,0.295232483254163,0.641,0.433,0.00549404329088841,"10","PLAAT4"
"SLIRP1",2.97624715592021e-07,0.276992097189338,0.868,0.76,0.00623523779165284,"10","SLIRP"
"NECTIN32",3.07788635602284e-07,0.25664059226745,0.725,0.533,0.00644817191586785,"10","NECTIN3"
"SDF2L12",3.12499067034075e-07,0.25383894129985,0.635,0.421,0.00654685545436387,"10","SDF2L1"
"SLC22A231",3.37300234922722e-07,0.279448038641346,0.707,0.513,0.00706643992163103,"10","SLC22A23"
"POU3F21",3.90556192575578e-07,0.314366155000516,0.683,0.488,0.00818215223445837,"10","POU3F2"
"GLO1",4.1949817295743e-07,0.269036434342092,0.784,0.642,0.00878848672345816,"10","GLO1"
"PTPN91",4.37440117616619e-07,0.254645481318199,0.677,0.463,0.00916437046406817,"10","PTPN9"
"GAS7",4.87598538362937e-07,0.333405296157237,0.82,0.716,0.0102151893787035,"10","GAS7"
"DPY19L12",5.18481505932056e-07,0.326381646376343,0.743,0.589,0.0108621875492766,"10","DPY19L1"
"LSM101",5.5058866500193e-07,0.274433026483739,0.599,0.426,0.0115348325317904,"10","LSM10"
"SLC4A83",5.69425656514656e-07,0.276815601077637,0.575,0.39,0.0119294675039821,"10","SLC4A8"
"EDEM22",6.22601347160632e-07,0.299672419379712,0.575,0.383,0.0130434982230152,"10","EDEM2"
