"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"IFT1221",9.57271990347969e-06,0.401073392595084,0.695,0.425,0.152646591580887,"12","IFT122"
"ATP13A21",9.63548842854076e-06,0.357845714809814,0.627,0.349,0.153647498481511,"12","ATP13A2"
"MCCC21",9.74344335140476e-06,0.360828243484889,0.661,0.358,0.1553689476815,"12","MCCC2"
"VPS37B",9.83691830324777e-06,0.308585170146844,0.729,0.397,0.156859499263589,"12","VPS37B"
"HMGN3",9.98013767007746e-06,0.383735409996401,0.847,0.63,0.159143275287055,"12","HMGN3"
"EXOSC43",1.03887812253849e-05,0.368829245778409,0.644,0.372,0.165659505419988,"12","EXOSC4"
"CCDC85C3",1.05146530714448e-05,0.339655213335859,0.61,0.322,0.167666657877259,"12","CCDC85C"
"SH3YL14",1.0551517591347e-05,0.39865810469365,0.864,0.677,0.168254499511619,"12","SH3YL1"
"FBXL4",1.06114809120296e-05,0.313905458768762,0.61,0.333,0.169210674623224,"12","FBXL4"
"SLC43A31",1.08893860925847e-05,0.420107849398286,0.814,0.632,0.173642150632355,"12","SLC43A3"
"RYK1",1.09009413209873e-05,0.388315085919455,0.763,0.507,0.173826410304463,"12","RYK"
"SLC37A13",1.10016681808792e-05,0.356408171759954,0.915,0.692,0.175432600812299,"12","SLC37A1"
"PRKAR2B3",1.11221926004424e-05,0.257042412103027,0.644,0.33,0.177354483206655,"12","PRKAR2B"
"ELMOD2",1.14833259305915e-05,0.306704175833439,0.593,0.309,0.183113115289212,"12","ELMOD2"
"ULK1",1.16288906807613e-05,0.334935682561295,0.695,0.383,0.18543429079542,"12","ULK1"
"NOM11",1.17826826517783e-05,0.310133742732555,0.695,0.377,0.187886657565257,"12","NOM1"
"AXIN21",1.184291730974e-05,0.339142031797916,0.644,0.351,0.188847159421115,"12","AXIN2"
"CAB39L3",1.19630037573923e-05,0.314078878564073,0.576,0.299,0.190762057915378,"12","CAB39L"
"B4GALT2",1.26328227739046e-05,0.393376279160909,0.763,0.477,0.201442991952683,"12","B4GALT2"
"AASDHPPT",1.26939648786088e-05,0.302841906681369,0.61,0.325,0.202417963954296,"12","AASDHPPT"
"PHF20L1",1.27047343937193e-05,0.397645447446235,0.864,0.555,0.202589694642247,"12","PHF20L1"
"MXI1",1.28303468008354e-05,0.32337529809318,0.729,0.433,0.204592710086121,"12","MXI1"
"POLB2",1.2850582894467e-05,0.351218229936404,0.678,0.399,0.204915394835171,"12","POLB"
"VKORC1L1",1.3254212160657e-05,0.37890280954704,0.661,0.371,0.211351667113836,"12","VKORC1L1"
"GNL2",1.3313510041061e-05,0.340244325474911,0.661,0.387,0.212297231114759,"12","GNL2"
"MTLN",1.35322109055008e-05,0.310323488050821,0.593,0.318,0.215784635099116,"12","MTLN"
"SIKE1",1.38003830576391e-05,0.28726997866292,0.576,0.29,0.220060908237113,"12","SIKE1"
"PEPD1",1.38742315246491e-05,0.366954568849106,0.746,0.46,0.221238495892055,"12","PEPD"
"NME62",1.40783754082981e-05,0.304896834860855,0.644,0.344,0.224493774260721,"12","NME6"
"NDUFAF63",1.41570180593458e-05,0.28078481596146,0.593,0.304,0.225747809974328,"12","NDUFAF6"
"ZNF4621",1.44503573898788e-05,0.380005862334321,0.61,0.349,0.230425398939008,"12","ZNF462"
"COA7",1.46219249463324e-05,0.294196852951208,0.508,0.255,0.233161215194216,"12","COA7"
"MALSU1",1.46486560583694e-05,0.269320090163344,0.508,0.25,0.233587469506759,"12","MALSU1"
"GIPC12",1.46577196146678e-05,0.434617587933101,0.932,0.784,0.233731996975492,"12","GIPC1"
"CYB5R1",1.469261938805e-05,0.411245596928722,0.763,0.479,0.234288508761845,"12","CYB5R1"
"YTHDF11",1.46944928730976e-05,0.345660005158983,0.712,0.436,0.234318383354414,"12","YTHDF1"
"CHD73",1.47000450252556e-05,0.340129051274597,0.695,0.394,0.234406917972727,"12","CHD7"
"CDK163",1.48025294781005e-05,0.379925424373781,0.881,0.683,0.236041135057791,"12","CDK16"
"DKC12",1.48160744764438e-05,0.342059575521031,0.678,0.392,0.236257123601373,"12","DKC1"
"BCAP293",1.50742351530677e-05,0.37160275979286,0.864,0.665,0.240373753750818,"12","BCAP29"
"NRSN22",1.51055347320352e-05,0.384272769983299,0.644,0.379,0.240872856837033,"12","NRSN2"
"AGTRAP",1.53731795077442e-05,0.370967073287633,0.61,0.362,0.245140720430488,"12","AGTRAP"
"NIT22",1.65211871507195e-05,0.362108295638105,0.797,0.53,0.263446850305372,"12","NIT2"
"PLEKHF23",1.66268950764505e-05,0.362049960539703,0.881,0.774,0.26513246888908,"12","PLEKHF2"
"CELSR13",1.66906698896277e-05,0.339193099745069,0.746,0.463,0.266149422060004,"12","CELSR1"
"FCMR1",1.68462246290756e-05,0.285439215479526,0.661,0.356,0.268629897935239,"12","FCMR"
"TTC91",1.68470786341467e-05,0.303307312654869,0.525,0.271,0.268643515900103,"12","TTC9"
"NOL6",1.70386065440513e-05,0.259520883031159,0.593,0.304,0.271697619951443,"12","NOL6"
"CABIN1",1.72614095394038e-05,0.347871548331006,0.797,0.503,0.275250436515333,"12","CABIN1"
"SLC41A1",1.75899404952634e-05,0.275805929481901,0.508,0.253,0.280489191137471,"12","SLC41A1"
"CSAD",1.77330858882524e-05,0.323489508397104,0.644,0.359,0.282771787574073,"12","CSAD"
"EIF2S3B",1.77360112706938e-05,0.28460464643485,0.695,0.386,0.282818435722483,"12","EIF2S3B"
"CCZ1",1.77826958407175e-05,0.272463707060465,0.508,0.252,0.283562867876082,"12","CCZ1"
"ZNF706",1.85262492121169e-05,0.304714832760198,0.576,0.305,0.295419569936416,"12","ZNF706"
"GPR1603",1.86401007032793e-05,0.398317153456615,0.847,0.618,0.297235045814492,"12","GPR160"
"RAB254",1.86873278844872e-05,0.338124457336739,0.932,0.68,0.297988130446032,"12","RAB25"
"SSH33",1.87047089475526e-05,0.349252604462186,0.627,0.365,0.298265288877673,"12","SSH3"
"MORN1",1.921029536328e-05,0.315123779776469,0.508,0.265,0.306327369862863,"12","MORN1"
"CUEDC11",1.93354707375453e-05,0.288681684480385,0.746,0.416,0.308323416380898,"12","CUEDC1"
"SLC33A1",1.97088190167294e-05,0.354122746963383,0.695,0.417,0.314276828040767,"12","SLC33A1"
"ALDH3A21",1.97343312169147e-05,0.30396997130178,0.746,0.447,0.314683645584922,"12","ALDH3A2"
"TMEM167A2",2.00762314895961e-05,0.408223922794751,0.797,0.577,0.320135587333099,"12","TMEM167A"
"NDFIP22",2.02211898638161e-05,0.271505491626035,0.661,0.353,0.322447093568412,"12","NDFIP2"
"IL13RA12",2.02293073610034e-05,0.363201562249923,0.881,0.765,0.32257653517856,"12","IL13RA1"
"PAFAH1B32",2.0643448294484e-05,0.282327305723784,0.678,0.366,0.329180426503842,"12","PAFAH1B3"
"EHF4",2.0736803216176e-05,0.336383911155614,0.915,0.676,0.330669064085143,"12","EHF"
"SOX113",2.09473851540686e-05,0.402653494507752,0.78,0.524,0.334027003666778,"12","SOX11"
"PIGF",2.11038431735653e-05,0.258224787561277,0.661,0.354,0.336521883245672,"12","PIGF"
"MEAF6",2.12104924297762e-05,0.36787833173263,0.864,0.693,0.338222512285211,"12","MEAF6"
"FEZ2",2.14572464012774e-05,0.336818850875788,0.627,0.351,0.342157251114769,"12","FEZ2"
"PALMD3",2.15465219162323e-05,0.317401397048547,0.729,0.415,0.34358083847624,"12","PALMD"
"EBPL3",2.1671884708751e-05,0.299854778960047,0.949,0.772,0.345579873565744,"12","EBPL"
"CX3CL13",2.18284913078977e-05,0.362067920967538,0.712,0.431,0.348077122395736,"12","CX3CL1"
"LURAP1L3",2.20254216992378e-05,0.366162812457932,0.78,0.545,0.351217374416045,"12","LURAP1L"
"SMG53",2.20412265532958e-05,0.369543490067033,0.898,0.69,0.351469398618855,"12","SMG5"
"TRUB2",2.2092979324463e-05,0.259172199619983,0.576,0.292,0.352294648307887,"12","TRUB2"
"PWWP3A",2.22646264173431e-05,0.321638925100679,0.593,0.334,0.355031732850954,"12","PWWP3A"
"SMURF22",2.234802086261e-05,0.395178489905986,0.729,0.464,0.356361540675179,"12","SMURF2"
"MED19",2.27940188221589e-05,0.311354923895851,0.508,0.263,0.363473424138146,"12","MED19"
"GIGYF12",2.31923646905457e-05,0.323951076328456,0.678,0.396,0.369825447355441,"12","GIGYF1"
"COA8",2.32395679396547e-05,0.352976302413708,0.661,0.39,0.370578150365734,"12","COA8"
"BRF1",2.33103713877511e-05,0.288298869618766,0.576,0.305,0.37170718214908,"12","BRF1"
"PIGQ",2.3372458210219e-05,0.254877237339612,0.593,0.309,0.372697218620153,"12","PIGQ"
"CMTM41",2.33891380131344e-05,0.377877257670985,0.559,0.307,0.372963194757442,"12","CMTM4"
"ARFGAP11",2.339122159375e-05,0.365311752707017,0.932,0.697,0.372996419533938,"12","ARFGAP1"
"CD471",2.35568827706797e-05,0.406401302325074,0.864,0.754,0.375638052661258,"12","CD47"
"UBAP2",2.35602678909268e-05,0.285647608236785,0.508,0.26,0.375692031788719,"12","UBAP2"
"UNK2",2.40008615422893e-05,0.356245292645182,0.847,0.556,0.382717738153345,"12","UNK"
"RRM2B",2.40175804393166e-05,0.279823959424936,0.508,0.255,0.382984337685343,"12","RRM2B"
"PAXBP1",2.40418511284649e-05,0.360670583481657,0.797,0.558,0.383371358094502,"12","PAXBP1"
"LRP5L",2.41237508878066e-05,0.280550631229043,0.525,0.267,0.384677331656965,"12","LRP5L"
"B3GALT6",2.41737752040342e-05,0.325832814338738,0.644,0.366,0.385475019403529,"12","B3GALT6"
"SIPA1L33",2.42490823230467e-05,0.312858951931606,0.644,0.374,0.386675866723303,"12","SIPA1L3"
"PTS1",2.43991746102713e-05,0.346913098477799,0.627,0.361,0.389069238335387,"12","PTS"
"CAPRIN2",2.45777219580303e-05,0.309965150772798,0.542,0.289,0.391916354342751,"12","CAPRIN2"
"GPAT42",2.49581859968184e-05,0.390071038384589,0.881,0.758,0.397983233905266,"12","GPAT4"
"EIF4EBP3",2.53572839978601e-05,0.28869826239918,0.661,0.37,0.404347250629877,"12","EIF4EBP3"
"GNPNAT11",2.54281722667719e-05,0.30287151895245,0.525,0.273,0.405477634965944,"12","GNPNAT1"
"FAM118B",2.54683146713034e-05,0.30782115418132,0.542,0.288,0.406117745748603,"12","FAM118B"
"SMUG12",2.56050452135568e-05,0.341348509356302,0.678,0.391,0.408298050975378,"12","SMUG1"
"SH2D3A3",2.56169087269072e-05,0.355367734513705,0.508,0.269,0.408487226559262,"12","SH2D3A"
"GNG121",2.58940293218652e-05,0.316781097639243,0.695,0.4,0.412906191566462,"12","GNG12"
"LMBR13",2.61981764974841e-05,0.4030024558223,0.644,0.391,0.417756122428881,"12","LMBR1"
"RPGRIP1L1",2.67271783259995e-05,0.254563410134074,0.525,0.265,0.426191585586389,"12","RPGRIP1L"
"CDR2",2.75442084247875e-05,0.277020934252105,0.746,0.418,0.439219947541661,"12","CDR2"
